-0.028980890618024665,0.0030285048478816998
-0.0023922049565804236,0.03307903314848072
-0.0008071673343328494,0.03487607927213236
-0.04302860390768973,-0.011888077599553964
-0.0007776385143060168,0.03490973411828436
-0.04271085850267989,-0.011534936666751355
-0.04254444792880811,-0.011350034525413477
-0.0012550932027189494,0.03437245764707369
-0.042302426713891395,-0.011081191553618584
-0.001419218633382851,0.034187861351960544
-0.001478899634149585,0.03412075053034065
-0.04215118291237516,-0.01091322269883631
-0.042551587696196984,-0.01043370196590501
-0.042105814563057196,-0.010862832823921942
-0.04209069142828533,-0.010846039797935803
-0.0015833420154613693,0.03400331971503368
-0.0015833420154613693,0.03400331971503368
-0.0015833420154613693,0.03400331971503368
-0.0015982613554953373,0.03398654874844121
-0.04206044528441923,-0.010812456403498177
-0.0015982613554953373,0.03398654874844121
-0.04206044528441923,-0.010812456403498177
-0.0015982613554953373,0.03398654874844121
-0.04206044528441923,-0.010812456403498177
-0.04206044528441923,-0.010812456403498177
-0.0015982613554953373,0.03398654874844121
-0.04206044528441923,-0.010812456403498177
-0.0015982613554953373,0.03398654874844121
-0.04206044528441923,-0.010812456403498177
-0.0015982613554953373,0.03398654874844121
-0.04206044528441923,-0.010812456403498177
-0.0015833420154613693,0.03400331971503368
-0.0015833420154613693,0.03400331971503368
-0.0015833420154613693,0.03400331971503368
-0.04209069142828533,-0.010846039797935803
-0.0015535007895597255,0.03403687119742293
-0.0019695663346682656,0.034499085874127644
-0.042136061546768855,-0.010896419081555992
-0.042181431063757366,-0.010946810471123909
-0.042226804228529674,-0.010997196198448266
-0.0016468368555685158,0.034551929042713286
-0.0012401753012000758,0.03438923283207374
-0.04254444792880811,-0.011350034525413477
-0.0016188697517774758,0.035362918803621926
-0.0009361738479611401,0.03504138847183084
-0.0006582732167214847,0.03504412232179914
-0.042877287654367255,-0.01171989256150857
-0.0022398238920297154,0.03326566696146213
-0.030359043132113486,0.002121303065904808
-0.02275869881030176,0.010493054541921452
